Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,modularity_class,stat_inf_class,clustering
0xe52d2c67e930e3361f61285e4ee82ac35afd20bc,0xe52d2c67e930e3361f61285e4ee82ac35afd20bc,,0,3,3,0,4,4,7,0.280595,0.299039,0,0,0.000002,0.000028,0,12036,7,135,0
0x47ee3e0534f5d2508eb21344994a77d830b66a8a,0x47ee3e0534f5d2508eb21344994a77d830b66a8a,,3,3,6,13,7,20,8,0.219141,0.227141,2365.796565,0.003147,0,0.000028,0,10613,27,113,0.2
0xb4aa0e74cada25d161ffdffc6932030ef3c95f65,0xb4aa0e74cada25d161ffdffc6932030ef3c95f65,,0,1,1,0,1,1,1,1,1,0,0,0,0.000028,0,12037,4,125,0
0x73c59db79ca56755429f06ccd851eb3660326117,0x73c59db79ca56755429f06ccd851eb3660326117,,2,4,6,4,5,9,1,1,1,0.071429,0.000136,0.000006,0.000028,0,9259,24,11,0.233333
0x37dbd096c03f76591efb672c624dbb9b3a85ecda,0x37dbd096c03f76591efb672c624dbb9b3a85ecda,,3,1,4,12,1,13,1,1,1,5.52883,0.00351,0,0.000028,0,3166,27,50,0.25
0x1f5ecbb61648b0f2143092981162e0affe1d56ab,0x1f5ecbb61648b0f2143092981162e0affe1d56ab,,0,5,5,0,11,11,1,1,1,0,0,0.000003,0.000028,0,12038,4,84,0
0xce3a56eb949872eac96e1f6f04def0f2f6963c8d,0xce3a56eb949872eac96e1f6f04def0f2f6963c8d,,6,2,8,25,6,31,1,1,1,0,0.015403,0.000076,0.000081,0,5361,27,29,0.238095
0x62f01a10bb7e04b80f5c09ce0a479e885635b933,0x62f01a10bb7e04b80f5c09ce0a479e885635b933,,6,5,11,39,38,77,1,1,1,46.84515,0.015428,0,0.000036,0,7736,27,29,0
0x24f28d0106676d0d6a8529fbb269d45c19b19394,0x24f28d0106676d0d6a8529fbb269d45c19b19394,,4,1,5,16,2,18,1,1,1,0.2,0.012322,0,0.000028,0,6136,27,29,0
0x04c73440ea41488ff05b5025e0dce135e8ce97db,0x04c73440ea41488ff05b5025e0dce135e8ce97db,,4,1,5,13,1,14,1,1,1,1.695921,0.006188,0.000001,0.000031,0,4929,27,29,0.05
0xa40f8daaa610a4e5d9c49be32586e2547cd2a7b9,0xa40f8daaa610a4e5d9c49be32586e2547cd2a7b9,,3,1,4,3,2,5,1,1,1,126.354168,0.000171,0.00005,0.000036,0,8630,27,29,0.25
0x6d2ae43b020dcfbb4dd16f6820c793ddd9caae48,0x6d2ae43b020dcfbb4dd16f6820c793ddd9caae48,,5,0,5,62,0,62,0,0,0,0,0.001543,0,0.000028,0,3519,27,29,0
0x41a9385089ecabde7a8628386e8b2f8f1d6b6ca3,0x41a9385089ecabde7a8628386e8b2f8f1d6b6ca3,,3,2,5,35,3,38,1,1,1,6.9,0.000926,0.000002,0.000028,0,1861,27,29,0
0x290278b944ccc81b4e39f2cd526b6cb4099e0f77,0x290278b944ccc81b4e39f2cd526b6cb4099e0f77,,0,3,3,0,4,4,1,1,1,0,0,0.000011,0.000028,0,12039,4,57,0
0x3bf60d99a1eed84ba26845d198134dd7365e9db8,0x3bf60d99a1eed84ba26845d198134dd7365e9db8,,5,3,8,45,4,49,7,0.280598,0.299043,29.769217,0.015403,0.000002,0.000028,0,10613,27,29,0
0x4d8bd62c7cb6769795410c5d1209cc09bfe16c60,0x4d8bd62c7cb6769795410c5d1209cc09bfe16c60,,2,10,12,3,10,13,1,1,1,82.741496,0.000031,0.000013,0.000031,0,10122,7,124,0.113636
0x68883956e7e3e410da868e5b2645af78ef43d649,0x68883956e7e3e410da868e5b2645af78ef43d649,,1,2,3,1,2,3,1,1,1,0.019048,0.000011,0.000004,0.000028,0,10180,24,154,0
0xd8d88153dab7d84d1fb7a2363c7f6157580fbd94,0xd8d88153dab7d84d1fb7a2363c7f6157580fbd94,,4,5,9,34,37,71,8,0.187214,0.197859,7.691677,0.001234,0,0.000028,0,10613,27,29,0
0xf3beff5fcd6aa8d0796097c1e4eb729309055379,0xf3beff5fcd6aa8d0796097c1e4eb729309055379,,0,3,3,0,3,3,1,1,1,0,0,0.000005,0.000028,0,12040,7,74,0
0x9506e7bafa7267c7c488f73782181438a16a023d,0x9506e7bafa7267c7c488f73782181438a16a023d,,0,2,2,0,3,3,1,1,1,0,0,0.000003,0.000028,0,12041,7,133,0
0xaa63f2208b64dd6962096dee128e92ae7d373c4c,0xaa63f2208b64dd6962096dee128e92ae7d373c4c,,0,3,3,0,5,5,1,1,1,0,0,0.000003,0.000028,0,12043,4,142,0
0x016abf4ccfbb4d1ef1c0d26afee446ca3cc981fa,0x016abf4ccfbb4d1ef1c0d26afee446ca3cc981fa,,6,0,6,48,0,48,0,0,0,0,0.015523,0,0.000028,0,7793,27,29,0.166667
0x17336a1ae8fce2f4f5eb876ff8df00f6b5eaa1b0,0x17336a1ae8fce2f4f5eb876ff8df00f6b5eaa1b0,,5,3,8,14,9,23,8,0.187214,0.197859,0.788879,0.015403,0,0.000028,0,10613,27,29,0
0x87352af26805176272dd48a865e0dcd31151aa22,0x87352af26805176272dd48a865e0dcd31151aa22,,0,3,3,0,4,4,1,1,1,0,0,0.000003,0.000028,0,12044,4,46,0
0x7370a299eb84139a342c80cecd1b6fd92dac3c46,0x7370a299eb84139a342c80cecd1b6fd92dac3c46,,2,3,5,2,3,5,2,0.666667,0.75,22.375,0.000011,0,0.00003,0,1916,4,143,0
0x80de551bfa801dc2de8f0956b1332b545a9449e1,0x80de551bfa801dc2de8f0956b1332b545a9449e1,,0,7,7,0,7,7,7,0.28062,0.299194,0,0,0.000015,0.000028,0,12045,7,120,0.238095
0xf15b9ab801135cd8c27929d5bed32fd66c32d381,0xf15b9ab801135cd8c27929d5bed32fd66c32d381,,3,4,7,8,7,15,7,0.280592,0.299036,255.190514,0.000738,0.000002,0.000028,0,10613,27,135,0.238095
0xe915892bc592f7c23ed578a77a1dc6dc7c8af80c,0xe915892bc592f7c23ed578a77a1dc6dc7c8af80c,,3,4,7,57,36,93,7,0.280592,0.299036,3968.913403,0.006167,0.000002,0.000028,0,10613,27,135,0.095238
0x33532a0f06c56362a9b49ceb210623809c5aaed1,0x33532a0f06c56362a9b49ceb210623809c5aaed1,,2,6,8,3,12,15,7,0.280598,0.299075,492.55762,0.000127,0.000007,0.000028,0,10613,7,135,0.357143
0xa9334e54f7627332bc581d6dd6fd94ab79b39e55,0xa9334e54f7627332bc581d6dd6fd94ab79b39e55,,3,6,9,3,18,21,2,0.714286,0.8,3.672156,0.000001,0.000001,0.000034,0,570,4,143,0.214286
0xf97dee2d5aef90a99dde88edb3e8050b435e88b5,0xf97dee2d5aef90a99dde88edb3e8050b435e88b5,,2,7,9,5,11,16,1,1,1,0.560613,0.000012,0.000012,0.000028,0,1196,4,23,0.152778
0x7e2945db7d49515e56222a8404caee3d6eecd6c2,0x7e2945db7d49515e56222a8404caee3d6eecd6c2,,8,4,12,10,67,77,1,1,1,882.020945,0.00005,0.000023,0.000104,0,3086,24,77,0.075758
0x12018e93bb937cae06ae9f5f25ef833cd939b243,0x12018e93bb937cae06ae9f5f25ef833cd939b243,,1,4,5,2,5,7,1,1,1,1.574675,0.000121,0.000001,0.000028,0,9313,4,138,0.1
0xbe67dcc306f745f2b7b06b5db67a3fd289b3bff4,0xbe67dcc306f745f2b7b06b5db67a3fd289b3bff4,,2,4,6,2,6,8,7,0.280604,0.299081,12835,0,0.000004,0.000032,0,10613,7,23,0.1
0x6a5ad002b696df5cee6b091f03497a9f1348e63d,0x6a5ad002b696df5cee6b091f03497a9f1348e63d,,2,6,8,7,8,15,1,1,1,636.363002,0.000324,0.000009,0.000031,0,3142,27,24,0.071429
0x016809f246a0525fb48841cd65d4eba1006145ec,0x016809f246a0525fb48841cd65d4eba1006145ec,,3,1,4,12,1,13,4,0.3375,0.376543,2797.343159,0.00309,0,0.000036,0,1267,27,132,0
0x0dedb3bf63b52e798cbe2a10683ce7cb0b30d844,0x0dedb3bf63b52e798cbe2a10683ce7cb0b30d844,,6,3,9,23,6,29,7,0.280592,0.299036,29.769217,0.015523,0.000002,0.000028,0,10613,27,29,0.152778
0x99226a1ef791699e863cef8b2a7622d7a97eb120,0x99226a1ef791699e863cef8b2a7622d7a97eb120,,3,6,9,3,15,18,1,1,1,0.021277,0.000046,0.000009,0.000031,0,9779,24,131,0.25
0xfe74684045066ea8114a789b64c7cab5e5f2921f,0xfe74684045066ea8114a789b64c7cab5e5f2921f,,0,6,6,0,7,7,7,0.280626,0.299233,0,0,0.000007,0.000028,0,12046,7,41,0.166667
0x0a4671b396f15f4ee45f39e4e397b7937d6406a0,0x0a4671b396f15f4ee45f39e4e397b7937d6406a0,,0,12,12,0,27,27,1,1,1,0,0,0.000016,0.000028,0,12047,7,115,0
0x699ce0f7cfb054601b6a6c37f4ed92d4bf2d5d4d,0x699ce0f7cfb054601b6a6c37f4ed92d4bf2d5d4d,,2,2,4,13,6,19,1,1,1,0.182195,0.006161,0.000001,0.000028,0,5064,27,29,0
0xe70086cbd10794da132e73f6779b6c1a4e2d89bd,0xe70086cbd10794da132e73f6779b6c1a4e2d89bd,,1,4,5,1,6,7,1,1,1,3.720968,0.000121,0.000002,0.000028,0,9135,4,63,0.05
0x98857cbd8369a63ec76e7e6972765f14a2b8bc37,0x98857cbd8369a63ec76e7e6972765f14a2b8bc37,,2,2,4,33,2,35,9,0.180677,0.186191,1.43811,0.000019,0,0.000028,0,12048,3,132,0
0x736ce143d9bf7f5f593225e28ac7b0178794c7b5,0x736ce143d9bf7f5f593225e28ac7b0178794c7b5,,1,3,4,1,4,5,1,1,1,0,0.000015,0.000005,0.000028,0,10452,24,74,0.25
0xfefa90bd5fa6232247f30673f51e18e08c9194a5,0xfefa90bd5fa6232247f30673f51e18e08c9194a5,,0,3,3,0,3,3,7,0.280601,0.299078,0,0,0.000003,0.000028,0,12049,7,135,0.333333
0xcc06ce8120afc5c02c8517597eadeacc810b130a,0xcc06ce8120afc5c02c8517597eadeacc810b130a,,4,3,7,16,4,20,1,1,1,1.607273,0.001234,0.000001,0.000028,0,3248,27,29,0
0xb49b145d6384baa7bcb1226484ee0f776ae5d344,0xb49b145d6384baa7bcb1226484ee0f776ae5d344,,3,5,8,3,8,11,1,1,1,2,0,0,0.000038,0,12050,4,147,0
0xdd54a1b13946c5d9a3f4dab2ab47964f1bbbdb95,0xdd54a1b13946c5d9a3f4dab2ab47964f1bbbdb95,,1,6,7,2,25,27,7,0.28061,0.29912,7689.820209,0.000006,0.000006,0.000028,0,10613,7,135,0.261905
0x154c37e6a7011cbaaeddc52897082811419c21b0,0x154c37e6a7011cbaaeddc52897082811419c21b0,,3,4,7,4,7,11,7,0.280598,0.299043,1845.987687,0.000001,0.000002,0.000028,0,10613,7,89,0
0x42717a0bd3f92a02ad11d93641298ee4385a57bb,0x42717a0bd3f92a02ad11d93641298ee4385a57bb,,0,14,14,0,47,47,7,0.280663,0.299467,0,0,0.000023,0.000028,0,12051,7,68,0.131868
0xd08354642e13e09355f038d6b8bc577093e1008d,0xd08354642e13e09355f038d6b8bc577093e1008d,,0,5,5,0,7,7,1,1,1,0,0,0.000002,0.000028,0,12052,22,38,0
0xa5348f6f3feae19dd2b6dde57c18df99e86306cb,0xa5348f6f3feae19dd2b6dde57c18df99e86306cb,,0,5,5,0,7,7,7,0.280607,0.299117,0,0,0.000003,0.000028,0,12053,7,135,0.3
0x8f9d394cb2549856e88aeb64dc0c7d7c2a725575,0x8f9d394cb2549856e88aeb64dc0c7d7c2a725575,,0,7,7,0,21,21,8,0.193284,0.208344,0,0,0.000004,0.000028,0,12054,7,10,0.238095
0xf37dfcad6e7d285662a156daa9e85077fbc3aff3,0xf37dfcad6e7d285662a156daa9e85077fbc3aff3,,5,2,7,78,7,85,1,1,1,1.357143,0.000047,0.000002,0.000028,0,12055,3,132,0
0x474543b99438a978b39d39d8983723eb5ff9196b,0x474543b99438a978b39d39d8983723eb5ff9196b,,1,11,12,2,17,19,2,0.6875,0.772727,3,0,0.000009,0.000031,0,10321,4,112,0.218182
0x5b94de14d4789c0264a2e20132ee2cb30f6b7f34,0x5b94de14d4789c0264a2e20132ee2cb30f6b7f34,,3,13,16,4,26,30,1,1,1,3.590758,0.000256,0.000007,0.000028,0,9255,4,73,0.045833
0xe1da1fd90f5a72fcb46cbd5b63fd3f7ef408cdf2,0xe1da1fd90f5a72fcb46cbd5b63fd3f7ef408cdf2,,0,3,3,0,5,5,1,1,1,0,0,0.000006,0.000028,0,12056,7,22,0
0x91a5a5ae988342b546056c689822453897ccd78a,0x91a5a5ae988342b546056c689822453897ccd78a,,1,7,8,1,24,25,7,0.280629,0.299166,266.588866,0.000011,0.000011,0.000028,0,10613,24,41,0.267857
0x3a2b2e2002605005a826045760d5803b3739df0f,0x3a2b2e2002605005a826045760d5803b3739df0f,,4,2,6,5,4,9,1,1,1,586.157128,0.003407,0.000048,0.000035,0,824,27,118,0.1
0x404015fb24d90ee668e65798b821bfcd3b8e8f10,0x404015fb24d90ee668e65798b821bfcd3b8e8f10,,2,4,6,2,5,7,1,1,1,2795,0.000011,0.000001,0.000063,0,489,4,50,0.1
0x43b7e52e32d4a9ae5f843c98e8d30e1cb187cfa1,0x43b7e52e32d4a9ae5f843c98e8d30e1cb187cfa1,,1,2,3,1,2,3,7,0.280592,0.299036,0,0.000121,0.000001,0.000028,0,10613,7,135,0.666667
0x80ad7547d879ab0481eda439bf0514e02b0cc2b9,0x80ad7547d879ab0481eda439bf0514e02b0cc2b9,,0,4,4,0,9,9,1,1,1,0,0,0.000005,0.000028,0,12057,4,14,0
0xca99538ca6fc44883897a93b10d5e274ee19b971,0xca99538ca6fc44883897a93b10d5e274ee19b971,,0,5,5,0,21,21,7,0.280601,0.299078,0,0,0.000005,0.000028,0,12058,7,135,0.2
0x7e686f37442a1b7112216837212fdac3c3d46f39,0x7e686f37442a1b7112216837212fdac3c3d46f39,,5,0,5,39,0,39,0,0,0,0,0.015403,0,0.000028,0,7751,27,29,0
0x934176c1aca721cfa26521451279f5d5a44c7d96,0x934176c1aca721cfa26521451279f5d5a44c7d96,,4,12,16,6,21,27,1,1,1,150.829334,0.00003,0.000017,0.000028,0,9542,4,24,0.0625
0xc42709c680799ca52851692037326ec8c0019da3,0xc42709c680799ca52851692037326ec8c0019da3,,1,1,2,1,1,2,1,1,1,0.0625,0.000015,0,0.000028,0,10432,7,30,0
0x8af1e6bc7772b15600464ec8c877b58c78151c1f,0x8af1e6bc7772b15600464ec8c877b58c78151c1f,,4,1,5,34,1,35,1,1,1,1.333333,0.012322,0.000001,0.000028,0,4917,27,29,0
0x22a036f8ab6cca6d8f8d934c9b599729bfae204b,0x22a036f8ab6cca6d8f8d934c9b599729bfae204b,,0,4,4,0,11,11,7,0.280601,0.299078,0,0,0.000004,0.000028,0,12059,7,135,0.25
0xc578e5ba6962f59746261b507aee8b9520acf674,0xc578e5ba6962f59746261b507aee8b9520acf674,,1,4,5,5,6,11,1,1,1,0.116739,0.000121,0.000003,0.000028,0,9397,4,125,0.1
0xf4221a578b1b1c929df276f32ee2c90e4ea62e7a,0xf4221a578b1b1c929df276f32ee2c90e4ea62e7a,,6,1,7,118,3,121,10,0.152423,0.155051,2.003393,0.015414,0.000001,0.000034,0,10613,27,29,0.02381
0x1e00030ce75e3f9015f47ae4377e59cece66db60,0x1e00030ce75e3f9015f47ae4377e59cece66db60,,2,2,4,3,4,7,1,1,1,1.509339,0.000011,0.000001,0.000031,0,9424,4,40,0.083333
0xa67cf5c6fc33210bfafdbb69d860c549b160f79e,0xa67cf5c6fc33210bfafdbb69d860c549b160f79e,,1,4,5,1,11,12,1,1,1,0.008602,0.000121,0.000005,0.000028,0,8939,4,116,0.1
0xb8ad797f08cf66b8c72fcc25a20af501c0f87b5b,0xb8ad797f08cf66b8c72fcc25a20af501c0f87b5b,,1,7,8,1,20,21,1,1,1,69.985797,0.000016,0.000006,0.000031,0,24,4,12,0.071429
0x2be18bb5cd5a9e6710b87c73b6fb6862a566d02e,0x2be18bb5cd5a9e6710b87c73b6fb6862a566d02e,,6,5,11,21,21,42,1,1,1,0.267819,0.001663,0,0.000028,0,2774,27,29,0.045455
0x2e007c1e9802f9b9eefbefe35b417c73e1ddef65,0x2e007c1e9802f9b9eefbefe35b417c73e1ddef65,,3,1,4,73,1,74,1,1,1,0.12,0.000028,0.000001,0.000028,0,12060,3,132,0
0xcc16e731603785a71da1ecdd99acb29ae1cf85d3,0xcc16e731603785a71da1ecdd99acb29ae1cf85d3,,1,4,5,1,7,8,1,1,1,3.346756,0.000001,0.000004,0.000028,0,10644,4,51,0
0x0bda046968c97347c6154f59013f059ca88bb03a,0x0bda046968c97347c6154f59013f059ca88bb03a,,2,6,8,3,18,21,1,1,1,0.075323,0.000136,0.00001,0.000028,0,9274,24,147,0.142857
0xfb89a1186059933a539108573e0b9b3dd95deb31,0xfb89a1186059933a539108573e0b9b3dd95deb31,,3,8,11,3,14,17,1,1,1,1389.860579,0.000042,0.000016,0.000031,0,1000,4,73,0.118182
0xf156687c3db36e74f8cdddb3ab476cc30928eb27,0xf156687c3db36e74f8cdddb3ab476cc30928eb27,,0,2,2,0,2,2,1,1,1,0,0,0.000001,0.000028,0,12061,7,134,0
0x0858ba842c6d2134d17c4155b32f9383e0f87630,0x0858ba842c6d2134d17c4155b32f9383e0f87630,,0,4,4,0,12,12,1,1,1,0,0,0.000006,0.000028,0,12062,24,66,0
0x2c00b878b799e3aa5e9f9a81b3e5945508ea51c0,0x2c00b878b799e3aa5e9f9a81b3e5945508ea51c0,,1,2,3,1,2,3,1,1,1,2.388889,0.000033,0.000003,0.000028,0,9048,27,29,0
0xa7db0a04b50f134a7707ff8ffb7f3564271826a9,0xa7db0a04b50f134a7707ff8ffb7f3564271826a9,,0,9,9,0,15,15,7,0.280632,0.299272,0,0,0.000014,0.000028,0,12063,24,5,0.194444
0x5e53425c4b6faf8120f4db022d154c71ed3e9a59,0x5e53425c4b6faf8120f4db022d154c71ed3e9a59,,3,3,6,3,5,8,1,1,1,0.498331,0.000628,0.000002,0.000028,0,1075,4,50,0.033333
0xf627e5f4bad95a956468d8bb6ee20b119f992e96,0xf627e5f4bad95a956468d8bb6ee20b119f992e96,,0,6,6,0,19,19,1,1,1,0,0,0.000009,0.000028,0,12064,4,78,0
0x6f8ca3c2c9cda5cc16e68559f193ca1c33641094,0x6f8ca3c2c9cda5cc16e68559f193ca1c33641094,,0,3,3,0,3,3,1,1,1,0,0,0.000006,0.000028,0,12065,7,114,0
0x6115a54940b2ded07597a89e46e5b92dc546ab14,0x6115a54940b2ded07597a89e46e5b92dc546ab14,,0,5,5,0,6,6,1,1,1,0,0,0.000014,0.000028,0,12066,4,78,0
0x7d0c00b392194f3654b7a9f989629418dc9d683c,0x7d0c00b392194f3654b7a9f989629418dc9d683c,,6,2,8,19,2,21,1,1,1,1.421833,0.015414,0,0.000028,0,6421,27,29,0
0x4ecb5c8dbb9b28002d408aae4526ddc7eaae5640,0x4ecb5c8dbb9b28002d408aae4526ddc7eaae5640,,2,2,4,5,90,95,1,1,1,0,0.000031,0.000001,0.000031,0,9682,7,14,0.416667
0xc85e419436be0b813c087e7b26292057720a7c9b,0xc85e419436be0b813c087e7b26292057720a7c9b,,4,2,6,63,2,65,1,1,1,0.173913,0.009257,0.000005,0.000031,0,8249,27,29,0.066667
0x999e44eeca18e078bf6a53c37ab8a9df53bdf18a,0x999e44eeca18e078bf6a53c37ab8a9df53bdf18a,,5,5,10,51,51,102,1,1,1,0.02605,0.012631,0,0.000028,0,1350,27,29,0.044444
0xc060d9262503401dfbd56f5628684e7297dddfa8,0xc060d9262503401dfbd56f5628684e7297dddfa8,,0,7,7,0,10,10,1,1,1,0,0,0.000003,0.000028,0,12067,4,124,0
0x36b551fe9ef59ec43f0748a593125656c9a0e24b,0x36b551fe9ef59ec43f0748a593125656c9a0e24b,,0,6,6,0,6,6,1,1,1,0,0,0.000012,0.000028,0,12068,7,21,0
0x4ffb1618b54d6c58caaeda3c3644318aa0b40bc2,0x4ffb1618b54d6c58caaeda3c3644318aa0b40bc2,,5,5,10,58,60,118,1,1,1,0.019179,0.015403,0,0.000028,0,8179,27,29,0
0x20f701574966797c71c1db53c41baae0ddc66bc0,0x20f701574966797c71c1db53c41baae0ddc66bc0,,0,4,4,0,9,9,7,0.280601,0.299078,0,0,0.000005,0.000028,0,12069,7,135,0.25
0xf52caf19513d4be9fb4ee3fadd5f0fbbd0d31d0e,0xf52caf19513d4be9fb4ee3fadd5f0fbbd0d31d0e,,0,6,6,0,8,8,7,0.280607,0.299117,0,0,0.000003,0.000028,0,12070,7,14,0.266667
0xaa26266c24805082ebf4309d2ceeb76101a4abcf,0xaa26266c24805082ebf4309d2ceeb76101a4abcf,,3,1,4,4,5,9,1,1,1,0.35,0.000022,0,0.000029,0,9432,7,154,0
0xe811f02418646ae93f540ed2877a487be85dd842,0xe811f02418646ae93f540ed2877a487be85dd842,,1,4,5,1,8,9,1,1,1,5.147623,0.000016,0.000003,0.000031,0,9651,4,78,0.05
0x79881ccb91ffbf4e799072c03199f03f9bcdaa33,0x79881ccb91ffbf4e799072c03199f03f9bcdaa33,,1,4,5,1,14,15,7,0.280604,0.299081,2947,0,0.000004,0.000029,0,10613,7,135,0.15
0x656e5569bef7781bf0db199d32027766053501ff,0x656e5569bef7781bf0db199d32027766053501ff,,0,6,6,0,11,11,1,1,1,0,0,0.000009,0.000028,0,12071,7,30,0
0xc4a69fbf4511a1377161834cb7a3b8766953db02,0xc4a69fbf4511a1377161834cb7a3b8766953db02,,1,6,7,74,12,86,2,0.527778,0.552632,10.424375,0.000033,0.000005,0.000028,0,9067,27,19,0.119048
0xb92f8d5c4958ecfae90eb0de9d5c9a733ecab4c1,0xb92f8d5c4958ecfae90eb0de9d5c9a733ecab4c1,,6,2,8,14,2,16,1,1,1,2.390421,0.001261,0,0.000031,0,1743,27,29,0.035714
0xd7fc61d1a064466a740824ac707e14359de6cb93,0xd7fc61d1a064466a740824ac707e14359de6cb93,,1,1,2,1,1,2,1,1,1,0.006289,0.000011,0.000003,0.000028,0,10178,4,154,0
0xb0c7443bbc3a491172093937597d8ca52f24171a,0xb0c7443bbc3a491172093937597d8ca52f24171a,,6,3,9,35,21,56,7,0.280598,0.299043,394.693458,0.007395,0.000002,0.000028,0,10613,27,29,0.111111
0x1e97b8324451f3b474311750cd4c2d9af9970986,0x1e97b8324451f3b474311750cd4c2d9af9970986,,1,2,3,2,2,4,1,1,1,2,0,0,0.000028,0,10256,4,89,0
0x3e6415833dfe5a4884f6f6904f76f15d62295854,0x3e6415833dfe5a4884f6f6904f76f15d62295854,,0,5,5,0,55,55,1,1,1,0,0,0.000001,0.000028,0,12072,4,17,0
0x0fbef85874299d32f7db21a31376a6a09954bdca,0x0fbef85874299d32f7db21a31376a6a09954bdca,,1,4,5,7,26,33,7,0.280592,0.299036,0,0.000121,0.000002,0.000028,0,10613,7,135,0.4
0xc9cf362e044fa87213c979f1ce60bbc2d2d3300d,0xc9cf362e044fa87213c979f1ce60bbc2d2d3300d,,1,4,5,1,5,6,7,0.280601,0.299078,19118.300578,0,0.000004,0.000031,0,10737,7,135,0.15
0xf785e8fcde10b4cac9afb10c6df37d156bf7bc03,0xf785e8fcde10b4cac9afb10c6df37d156bf7bc03,,4,4,8,79,79,158,8,0.187214,0.197859,0.841471,0.012322,0,0.000028,0,10613,27,29,0
0xa085dd81bf4d12f8c6cf226687ec47f23b79a7b7,0xa085dd81bf4d12f8c6cf226687ec47f23b79a7b7,,2,11,13,2,11,13,1,1,1,513.615012,0.000031,0.000014,0.000031,0,9892,7,114,0.096154
0xf4d0b7cd43945f27c0f43b8936a93674ae7091ff,0xf4d0b7cd43945f27c0f43b8936a93674ae7091ff,,3,5,8,5,7,12,1,1,1,370.685493,0.000033,0.000003,0.000031,0,10335,24,104,0.107143
0x2124b44261b738de79287fedac1e5c3344449c59,0x2124b44261b738de79287fedac1e5c3344449c59,,5,2,7,20,4,24,7,0.280598,0.299043,19.846145,0.015403,0.000001,0.000028,0,10613,27,29,0
0xe043334dcbfb940e8295abd3454a43ae7d077f30,0xe043334dcbfb940e8295abd3454a43ae7d077f30,,1,0,1,1,0,1,0,0,0,0,0.000016,0,0.000031,0,9986,7,135,0
0x7f9ae4f4dea76b5d09a5254c7601c664fd162733,0x7f9ae4f4dea76b5d09a5254c7601c664fd162733,,4,1,5,7,2,9,1,1,1,26.75,0.000012,0.000002,0.000036,0,669,24,48,0
0x837c81cae44fa9cc690ab03ce723e9325559c049,0x837c81cae44fa9cc690ab03ce723e9325559c049,,5,4,9,23,9,32,8,0.187214,0.197859,1.051839,0.015403,0,0.000028,0,10613,27,29,0
0x119fc25f7aa81364b21ab5759c5468f1324d02db,0x119fc25f7aa81364b21ab5759c5468f1324d02db,,1,3,4,1,8,9,7,0.280598,0.299043,65931.826089,0.000025,0.000002,0.000036,0,10613,7,135,0
0x80988380746eefd4aa107141a1424e03c48e8583,0x80988380746eefd4aa107141a1424e03c48e8583,,2,4,6,4,5,9,7,0.280598,0.299075,136.737896,0.000022,0.000004,0.000028,0,10613,4,135,0.3
0x0acd037e3ee1a528d4e04af35ce050060ffebeb7,0x0acd037e3ee1a528d4e04af35ce050060ffebeb7,,5,5,10,27,27,54,1,1,1,0.02605,0.012631,0,0.000028,0,1245,27,29,0.044444
0x8ae3cc1f7029c3fcc23a7e02cf1e52268b18ee37,0x8ae3cc1f7029c3fcc23a7e02cf1e52268b18ee37,,0,3,3,0,11,11,7,0.280595,0.299039,0,0,0.000002,0.000028,0,12073,7,135,0
0xc73444a43518957d88b27c54c2bbd4e53c7bddb0,0xc73444a43518957d88b27c54c2bbd4e53c7bddb0,,6,5,11,58,30,88,10,0.153106,0.156386,2798.244985,0.015711,0,0.000028,0,10613,27,89,0.045455
0x037015d0f52b4a001f90220f9a362d0889b94cac,0x037015d0f52b4a001f90220f9a362d0889b94cac,,0,9,9,0,11,11,7,0.280638,0.299285,0,0,0.00001,0.000028,0,12074,7,103,0.208333
0xdb781f717e4817e8ee73bffde77841b322ae5664,0xdb781f717e4817e8ee73bffde77841b322ae5664,,1,8,9,1,134,135,7,0.280604,0.299114,0,0.000121,0.000011,0.000028,0,10613,7,135,0.388889
0x82bd62fe2f9f833265ca5f4ea9dab93d499f14a7,0x82bd62fe2f9f833265ca5f4ea9dab93d499f14a7,,0,9,9,0,105,105,2,0.75,0.833333,0,0,0.000005,0.000028,0,12075,4,47,0.027778
0xbcd4c3478e25ad04ab72664f2e1e5fc2a3fdc33e,0xbcd4c3478e25ad04ab72664f2e1e5fc2a3fdc33e,,0,2,2,0,2,2,1,1,1,0,0,0.000003,0.000028,0,12076,7,68,0
0x5c0ac266833e36e98edb52070bcea5be6c1145c6,0x5c0ac266833e36e98edb52070bcea5be6c1145c6,,0,3,3,0,5,5,1,1,1,0,0,0.000012,0.000028,0,12077,4,54,0
0x54f252f92d58bd5c3a31c40b71cab59b8bc85cd4,0x54f252f92d58bd5c3a31c40b71cab59b8bc85cd4,,0,3,3,0,8,8,1,1,1,0,0,0.000011,0.000028,0,12078,4,92,0
0x501d66e0b4254de6187443b9cdb744e2752f489e,0x501d66e0b4254de6187443b9cdb744e2752f489e,,0,7,7,0,15,15,1,1,1,0,0,0.000009,0.000028,0,12079,4,24,0
0xdfbdeb7c0883a67a3027b3bae333afa311ddeef4,0xdfbdeb7c0883a67a3027b3bae333afa311ddeef4,,4,5,9,30,36,66,1,1,1,0.042827,0.001234,0,0.000028,0,3585,27,29,0
